0.001	2325
0.00118	2060
0.001393	2824
0.001645	2552
0.001942	2376
0.002292	3754
0.002705	2720
0.003194	3631
0.00377	3970
0.00445	4126
0.005253	4818
0.006201	4975
0.00732	5301
0.00864	5576
0.010199	6487
0.01204	7161
0.014212	7460
0.016776	8686
0.019803	8601
0.023377	9573
0.027595	10434
0.032574	11562
0.038451	12195
0.045389	13350
0.053578	14604
0.063246	15857
0.074657	17219
0.088128	18449
0.104029	20054
0.122799	21898
0.144956	23671
0.171111	25417
0.201985	27826
0.238429	29664
0.28145	32040
0.332232	34211
0.392178	36471
0.46294	38756
0.546469	40968
0.64507	42312
0.761462	43752
0.898854	42542
1.061037	35601
1.252482	30589
1.478471	25571
1.745235	20683
2.060133	15386
2.431847	10252
2.870632	4901
3.388588	1002
3.999999	0
