-179.50000  -62.50000   -1.82681    1.00000   -2.10121
-179.50000  -61.50000   -1.87823    1.00000   -2.33519
-179.50000  -60.50000   -1.67443    1.00000   -2.01011
-179.50000  -59.50000   -1.99007    1.00000   -2.11786
-179.50000  -58.50000   -1.96933    1.00000   -2.04825
-179.50000  -57.50000   -1.85308    1.00000   -2.08408
-179.50000  -56.50000   -1.82681    1.00000   -2.11786
-179.50000  -55.50000   -1.94784    1.00000   -2.19472
-179.50000  -54.50000   -2.13405    1.00000   -2.13405
-179.50000  -53.50000   -2.01011    1.00000   -2.10121
-179.50000  -52.50000   -1.87823    1.00000   -2.01011
-179.50000  -51.50000   -1.87823    1.00000   -2.02949
-179.50000  -50.50000   -1.60046    1.00000   -1.96933
-179.50000  -49.50000   -2.01011    1.00000   -1.82681
-179.50000  -48.50000   -1.99007    1.00000   -2.23646
-179.50000  -47.50000   -1.96933    1.00000   -1.96933
-179.50000  -46.50000   -1.96933    1.00000   -2.01011
-179.50000  -45.50000   -2.16516    1.00000   -2.18013
-179.50000  -44.50000   -1.94784    1.00000   -1.77048
-179.50000  -43.50000   -1.85308    1.00000   -2.06644
-179.50000  -42.50000   -1.87823    1.00000   -1.70821
-179.50000  -41.50000   -1.77048    1.00000   -1.90236
-179.50000  -40.50000   -1.70821    1.00000   -1.77048
-179.50000  -39.50000   -1.74016    1.00000   -1.77048
-179.50000  -38.50000   -1.87823    1.00000   -1.94784
-179.50000  -37.50000   -1.79931    1.00000   -1.96933
-179.50000  -36.50000   -1.63860    1.00000   -1.70821
-179.50000  -35.50000   -1.92554    1.00000   -1.60046
-179.50000  -34.50000   -1.92554    1.00000   -1.94784
-179.50000  -33.50000   -1.87823    1.00000   -1.74016
-179.50000  -32.50000   -1.87823    1.00000   -1.87823
-179.50000  -31.50000   -1.74016    1.00000   -1.85308
-179.50000  -30.50000   -1.74016    1.00000   -1.60046
-179.50000  -29.50000   -1.67443    1.00000   -1.51589
-179.50000  -28.50000   -1.70821    1.00000   -1.51589
-179.50000  -27.50000   -1.60046    1.00000   -1.55968
-179.50000  -26.50000   -1.63860    1.00000   -1.63860
-179.50000  -25.50000   -1.63860    1.00000   -1.63860
